id,label_0,label_1,label_2,label_3,label_4
82,0.00020742918,0.012417806,0.014198795,0.00035247946,0.97282344
177,1.893657e-08,3.095907e-05,1.767496e-10,3.0677058e-06,0.999966
278,3.5820087e-17,5.5896426e-14,1.1442907e-22,1.0,1.1895612e-14
221,6.895155e-12,1.6322445e-05,7.461443e-16,4.3943544e-08,0.99998367
222,4.914553e-16,8.66633e-10,7.184658e-35,1.0,1.0799931e-21
149,0.00011726997,0.9998572,8.794488e-09,6.3085067e-06,1.9139014e-05
163,5.2354502e-05,0.99944776,6.2578515e-10,1.821364e-05,0.00048165984
106,2.8251782e-07,7.4922714e-11,0.99999976,1.1074851e-09,6.598124e-11
136,6.1496744e-06,0.99988246,7.506792e-09,5.437612e-06,0.00010589444
10,1.0,5.165797e-11,2.7180849e-15,5.812497e-14,5.8829304e-18
227,1.6923696e-05,0.008664759,5.184736e-08,0.9913077,1.0548354e-05
191,2.736362e-08,2.1403739e-05,5.5053545e-10,3.7303178e-06,0.99997485
41,0.9999999,4.7654543e-09,9.3254535e-08,2.207263e-12,1.1253059e-12
50,1.0,1.096035e-12,2.1897427e-13,6.249011e-17,9.996742e-19
57,1.0,5.7901817e-13,1.1889747e-16,2.9729556e-17,5.4599446e-20
181,2.5082265e-12,1.4864756e-07,2.436334e-16,1.7585847e-07,0.99999964
107,1.2341542e-06,4.0281514e-11,0.9999988,1.2727294e-08,3.026874e-13
15,0.9999989,8.3424906e-11,1.1265204e-06,2.917562e-11,2.4133932e-15
203,9.39907e-13,2.648156e-07,3.7866026e-17,5.953384e-08,0.99999964
214,5.519747e-15,1.8450152e-08,8.7342526e-21,2.935006e-08,1.0
109,3.3366863e-09,3.7886428e-16,1.0,5.7333766e-13,1.8548592e-16
226,0.00028701822,2.1560964e-09,2.4828471e-26,0.999713,8.789879e-25
91,1.1829671e-08,3.5317423e-11,1.0,2.057323e-10,4.976197e-11
139,6.1496744e-06,0.99988246,7.506792e-09,5.437612e-06,0.00010589444
269,1.1010595e-20,1.6460563e-08,1.6261317e-34,1.0,1.3916745e-18
166,9.3653165e-07,0.9995633,3.7268035e-13,0.00040653854,2.9157356e-05
232,6.355879e-15,2.8073043e-07,3.3547628e-21,0.99999976,3.7054217e-11
176,1.3860096e-11,3.5836408e-07,4.4626308e-15,2.654471e-07,0.9999994
73,0.9999999,2.695364e-11,9.648122e-08,1.357233e-12,8.110616e-15
100,2.5486389e-09,3.9703272e-16,1.0,2.2332307e-12,1.3477423e-16
43,1.0,3.0322992e-12,5.717787e-11,5.41065e-16,9.2292354e-18
3,1.0,4.2973632e-12,1.4940825e-11,1.7775795e-15,1.0395562e-18
235,0.00014688092,0.9995246,3.3217809e-09,0.0003268868,1.7471159e-06
133,6.1496744e-06,0.99988246,7.506792e-09,5.437612e-06,0.00010589444
117,1.8962151e-08,1.1982972e-13,1.0,3.1486393e-12,1.062726e-14
265,1.3709423e-15,1.7200828e-10,1.7382076e-19,1.0,3.2039254e-12
258,2.8253178e-11,1.1989973e-06,9.090699e-14,0.9999988,5.075688e-09
38,0.9999999,5.169399e-13,9.169169e-08,4.274973e-15,4.5919036e-17
52,1.0,3.064946e-14,1.0455718e-14,1.1162873e-15,2.0243481e-19
24,1.0,5.8625815e-13,5.834391e-10,6.1815204e-14,8.553417e-17
242,1.7878009e-22,7.6711234e-17,2.6801818e-32,1.0,3.819453e-22
244,7.632152e-18,9.440649e-13,1.5389978e-26,1.0,5.109834e-14
19,0.9999999,9.516676e-08,6.8087015e-11,7.316855e-12,8.4349337e-14
190,2.3850701e-09,2.1186215e-06,9.352396e-12,7.5223875e-07,0.99999714
115,1.0965437e-07,6.398425e-16,0.9999999,3.5016e-14,2.430513e-17
17,1.0,7.064629e-16,1.4782307e-12,1.0330256e-18,6.5051934e-22
78,0.9999423,1.342023e-10,5.7747508e-05,1.2093852e-12,1.7825372e-13
154,0.00011726997,0.9998572,8.794488e-09,6.3085067e-06,1.9139014e-05
137,6.1496744e-06,0.99988246,7.506792e-09,5.437612e-06,0.00010589444
261,9.24482e-16,1.1483207e-10,5.6416727e-19,1.0,5.3294695e-12
202,1.361449e-11,2.0512441e-07,3.4404126e-15,2.3210147e-07,0.9999995
216,1.8311733e-06,0.0010735372,1.12938835e-07,2.405567e-05,0.99890053
9,1.0,5.5695293e-10,8.7382e-10,1.37456895e-11,5.1881347e-14
204,7.030869e-14,2.471801e-08,2.1988524e-18,2.7351003e-08,1.0
103,3.8928444e-08,2.433474e-16,1.0,4.576403e-13,1.386826e-17
35,1.0,2.4256809e-15,5.5837e-09,1.3287267e-16,1.3208958e-20
